Date,AAPL,BAX,CPB,ESS,FANG,HPE,LEG,MXIM,PNC,ZTS
20160309,26.3,39.82,65.11,229.78,75.3,12.1121,46.56,34.68,86.2,40.83
20160310,26.4855,41.6,63.15,225.04,77.04,12.4374,46.94,35.39,88.87,40.75
20160311,26.116,41.88,64.18,233.24,78.86,12.683,47.45,34.79,89.5,43.05
20160314,26.23,42.39,65.19,226.33,78.33,12.803,48.32,34.9,87.52,42.98
20160315,27.059,42.1,65.12,228.69,78.19,12.884,46.98,35.24,89.28,41.15
20160316,27.6805,41.44,65.41,231.96,79.02,12.905,47.85,36,87.5,41.63
20160317,27.39,41.05,66.86,234.32,78.91,12.952,50.29,36.37,88,40.88
20160318,27.17,41.51,65.11,232.72,80.15,13.5021,50.51,35.77,90.12,42.75
20160321,26.8407,41.68,66.38,226.72,81.8,13.3133,49.92,36.72,87.4,43.05
20160322,26.79,41.2,64.8,232.84,78.85,13.7749,48.33,36.82,88.19,43.78
20160323,26.6709,42.32,63.78,231.47,77.2,13.4477,49.4,36.77,85.87,43.81
20160324,27.0785,41.01,64.23,226.46,77.64,13.3335,47.27,35.81,88.1,43.65
20160328,27.5587,41.1,64.11,234.73,78.47,13.7207,47.62,36,88.37,44.22
20160329,27.66,42.18,65.74,240.98,79.91,13.8481,48.3,37.93,87.44,43.94
20160330,27.66,43.1,66.85,241.18,79.18,13.48,49.55,37.65,85.94,44.05
20160331,28.5165,42.46,64.94,242.81,77.52,13.6073,49.4,38.13,88.08,45.51
20160401,28.5469,42.55,66.16,244.3,78.86,13.9815,50.15,38.05,86.93,45.94
20160404,29.13,42.12,66.15,243.94,75.64,13.8368,49.97,37.05,87.31,47.7
20160405,28.2612,42.26,65.4,241.64,75.3,13.7046,49.96,37.13,83.32,45.91
20160406,28.58,42.63,64.8,235.4,79.1,13.7412,48.68,37.8,87.4,47.81
20160407,28.227,43.13,65.34,241.6,82.78,13.6618,49.71,36.64,84.12,47.79
20160408,28.242,42.41,66.82,239.62,81.79,13.805,50.11,36.7,84.33,49.1
20160411,28.613,43.41,65.46,228.94,83.84,13.724,49.83,37.14,83.14,48.98
20160412,28.85,42.36,64.16,232.97,85.09,13.1164,49.86,37.95,85.43,48.79
20160413,29.24,42.93,64.46,229.6,84,13.418,49.69,39.1,88.72,48.9
20160414,28.962,44.34,64.8,228.99,82.42,13.4128,50.21,37.19,87.54,49.02
20160415,27.6657,43.06,62.89,228.91,83.2,13.6884,49.68,37.06,84.49,49.34
20160418,27.48,43.7,63.2,236.51,82.34,13.1165,48.4,37.47,88.19,50.77
20160419,27.1365,44.72,63.95,238.07,83,13.0692,49.1,36.65,90.23,50.69
20160420,27.8133,44.97,62.5,231.6,85.34,13.4425,48.91,37.47,91.95,50.69
20160421,26.7983,45,61.8,223,84.13,13.1078,47.62,37.37,89.31,50.55
20160422,27.23,43.65,63.41,234.29,84.95,13.3012,49.15,37.48,91.29,49.85
20160425,27.44,45.48,61.92,233.95,88.38,12.9156,48.42,38.2,90.03,49.49
20160426,27.0772,45.18,61.87,226.34,88.56,13.6164,48.59,38.5,93.09,48.82
20160427,24.856,44.5,64.38,225.37,92.75,13.4551,49.38,39.08,89.47,49.81
20160428,24.6884,46.09,62.96,231.91,89.93,12.8119,48.23,37.94,89.8,47.81
20160429,24.286,45.1,61.98,227.79,88.23,12.9802,50.55,35.75,89.09,48.05
20160502,24.25,46.02,63.73,233.8,89.67,12.3885,51.14,37.53,92.02,49.63
20160503,24.621,45.62,63.43,230.84,85.6,12.2229,50.59,37.64,90.33,50.33
20160504,24.4142,45.45,62.86,230.69,84.45,12.0458,50.24,35.63,89.48,47.76
20160505,23.49,46.9,63.23,234.15,88.02,12.2241,49.06,36.18,88.51,49.91
20160506,24.26,45.83,66.71,239.02,88.94,11.9191,49.54,37.6,87.29,48.87
20160509,23.2273,45.64,65.17,240.95,87.18,12.4012,51.26,36.53,88.54,49.9
20160510,23.662,46.7,66.97,240.03,87.87,12.1989,51.8,37.33,87.08,47.36
20160511,24.1703,46.91,66.84,231.3,89.23,12.5408,51.26,37.7,88.93,47
20160512,23.585,46.39,67.2,234.73,88.3,12.3773,50.36,37.04,86.66,46.63
20160513,22.75,47.76,66.1,238.8,89.08,12.1642,49.25,36.61,88.39,48.56
20160516,23.72,46.27,67.91,233.89,86.89,12.1353,51.4,37.56,88.6,48.4
20160517,23.9024,46,66.53,230.02,88.33,11.9472,50.65,36.13,88.09,48.3
20160518,23.86,46.1,65.73,226.96,90.22,12.0823,49.53,36.07,91.63,48.25
20160519,24.61,44.56,66.21,231.34,90.36,11.9419,50.46,37.01,92.03,48
20160520,24.05,44.57,62.6,227.22,90.48,12.3856,50.48,37.85,89.05,48.14
20160523,25.1585,43.8,62.7,225.13,89.78,12.2587,50.53,37.5,89.69,47.9
20160524,25.374,45.67,62.62,230.46,91.28,12.436,51.75,37.57,89.11,48.74
20160525,24.957,44.9,62.44,229,93.88,13.012,49.81,39.4,91.52,49
20160526,25.1874,45.12,63.5,238.3,95.55,13.6045,49.87,37.73,93.08,49.56
20160527,25.4809,44.63,63.01,235,97.21,14.0068,50.05,39.16,91.91,48.1
20160531,25.841,43.39,63.35,229.21,92.5,14.142,52.72,38.08,90.43,49.73
20160601,25.278,45.17,61.09,218.97,92.28,14.2072,51.56,38.46,93.9,49.08
20160602,24.58,44.45,61.79,228.35,92.64,14.0607,51.66,38.74,92.76,49.8
20160603,25.06,44.34,62.46,214.31,92.48,14.031,51.04,39.08,91.55,50.14
20160606,25.0611,44.05,64.36,215,95.35,14.3759,52.08,39.38,90.59,50.29
20160607,25.1094,44.72,64.6,213.9,96.02,14.3691,52.64,37.67,91,50.37
20160608,25.462,46.4,64.6,212.77,96.71,14.8,52.9,38.23,91.5,49.08
20160609,26.1087,45.12,64.69,210.48,95.01,15.1799,52.38,39.01,92.09,49.46
20160610,25.6561,45.91,65,217.06,89.75,14.8165,50.71,38.25,89,48.06
20160613,24.345,46.52,62.14,220.13,90.03,14.292,50.09,38.3,88.69,47.92
20160614,24.456,45.2,65.5,222.59,91.61,14.3995,49.84,38.21,86.39,47.38
20160615,24.749,45.11,64.76,226.47,89.32,14.7614,51.13,37.82,87.35,49.35
20160616,24.3889,44.97,65.51,221.34,88.97,14.087,50.26,38.22,87.18,48.2
20160617,24.2464,44.98,63.72,220.93,91.35,14.7455,52.4,37.39,85.03,48.54
20160620,24.504,45.83,62.86,228.84,92.77,15.1183,50.77,38.17,84.35,48.71
20160621,24.3918,46.53,64.29,222.56,92.8,15.2857,50.9,38.62,87.78,48.36
20160622,24.2212,46.52,64.12,223.71,93.55,15.0829,51.6,38,85.39,48.37
20160623,24.466,46.26,65.65,220,91.56,15.3181,52.78,39.71,90.27,48.9
20160624,24.21,45.15,63.3,221.4,90.3,14.0227,48.91,36.6,84.33,48.44
20160627,23.61,43,64.39,220.28,86.65,12.9224,49.36,33.94,81.07,46.73
20160628,24.4485,43.73,65,231.31,92.86,13.4207,51.42,34.48,79.55,48.05
20160629,24.2,46.15,63.15,226.15,94.5,13.8564,52.35,35.35,80.6,48.54
20160630,24.5,47.47,68,235.79,91.44,14.1108,51.2,37.03,85.01,48.18
20160701,24.1568,46.34,66.31,232.58,92.04,14.4595,52.64,36.4,82.96,48.9
20160705,23.7949,46.83,70.02,241.84,89.57,13.6923,50.7,37.08,81.65,48.9
20160706,24.631,48.14,67.78,232.39,91.3,13.9677,52.56,35.66,81.81,50.24
20160707,25.159,47.69,69.81,235.93,89.46,13.9493,52.15,37.64,83.12,48.88
20160708,24.62,48.02,69.5,239.39,92.75,14.7663,53.55,37.79,81.21,49.6
20160711,25.13,47.14,69.69,239.39,93.8,14.9541,54.48,38.39,84.83,49.45
20160712,25.209,48.94,69.39,242.87,93.32,15.4924,52.66,39.1,86.34,51.16
20160713,25.2419,47.45,67.25,235.35,91.68,14.9192,54.23,38.53,84.2,50.34
20160714,25.682,48.27,69.39,236.93,92.86,15.7272,53.66,38.95,84.7,51.47
20160715,25.921,48.04,68.96,233.2,91.47,15.1664,54.62,39.04,82.33,51.51
20160718,25.2372,48.28,66.74,232.8,93.72,14.9267,55.31,39.64,85.35,49.77
20160719,25.6444,47.3,67.95,227.68,90.57,15.1635,55.31,37.92,85.03,51.7
20160720,25.42,48.1,67.41,226.59,92.78,15.0375,55.08,39.59,84.5,51.3
20160721,25.3612,48.4,65.47,237.2,91.08,14.9359,53.05,37.75,82.63,50.46
20160722,25.232,47.71,66.5,236.55,92.27,15.7182,54.18,39.94,84.1,52.51
20160725,25.463,48.1,65.21,232.8,87.33,15.7492,53.85,40.56,86.03,51.9
20160726,24.8509,48.75,64.03,229.39,89.14,15.707,55.69,42.33,85.88,51.66
20160727,25.956,49.6,63.54,224.72,88.01,15.8001,55.5,41.93,85.82,51.31
20160728,27.062,49.81,63.74,231.05,86.23,15.4328,55.67,41.12,86,50.5
20160729,27.2868,50.15,64.48,242.51,90.35,16.0959,52.79,41.14,83.6,51.29
20160801,27.0194,49.3,63.77,241.69,86.44,16.5475,52.21,42.67,86.5,51.1
20160802,26.95,48.7,61.63,234.47,88.75,16.1802,52.65,40.29,85.13,51.21
20160803,26.5943,48.59,60.99,234.62,90.15,16.5747,54.17,41.43,84.08,52.52
20160804,26.9411,48.22,62.55,240.8,89.31,16.426,54.85,41.89,87.82,51.71
20160805,27.42,48.25,62.14,232.3,94.69,16.7706,52.53,41.8,89.4,51.95
20160808,27.6009,49.66,62.9,240.8,95.7,16.896,54.6,41.43,87.44,52.9
20160809,28.1294,48.59,63.11,242.24,95.92,16.794,53.87,40.98,87,53.22
20160810,28,50.3,62.01,235.59,93.3,16.4013,54.09,42.61,86.09,52.7
20160811,27.4366,50.21,63.66,239.73,98.48,16.724,53.6,41.69,89.3,54.09
20160812,27.305,48.72,61.06,235.75,94.72,16.9205,54.59,42.53,89,52.52
20160815,28.24,50.12,63.06,242.58,97.16,16.5093,53.23,42.85,88.25,54.82
20160816,28.009,49.56,60.17,237.7,99.61,17.0693,54.54,40.46,89.08,54.21
20160817,28.157,49.24,61.61,232.9,99.5,16.218,52.79,41.92,88.05,52.4
20160818,28.09,50.33,60.88,231.64,103.25,16.7116,53.03,40.9,87.88,52.95
20160819,28.46,49.06,63.9,235.29,103.28,16.4046,53.22,41.98,88.34,53.16
20160822,28.1698,48.54,61.86,229.43,99.2,17.0407,52.78,41.98,88.88,52.64
20160823,28.022,49.22,62.42,228.7,98.08,16.7455,53.42,42.92,89.52,53.71
20160824,27.1425,48.78,62.01,229.8,97.8,16.4351,54.19,41.36,87.24,51.31
20160825,27.8061,47.8,63.33,229.7,97.24,16.416,54.58,42.19,89.41,51.86
20160826,27.185,48.68,60.52,231.71,96.97,16.915,54.1,41.33,89.5,52.08
20160829,28.026,48.13,61.39,232,101.58,16.705,53.59,41.74,89.91,51.65
20160830,26.6,47.02,62.87,229.75,99.4,16.4526,53.61,42.1,89.11,51.85
20160831,26.764,47.48,62.01,227.7,96.92,16.3229,53.3,42.6,90.9,52.2
20160901,26.8597,47.31,57.23,230.17,97.35,17.086,53.6,42.6,93.44,52.79
20160902,27.0825,48.47,58.25,233.2,98.26,16.6818,52.8,42.07,94.94,53.31
20160906,28.097,48,58.5,238.81,97.84,17.1068,54.8,41.79,93.86,52.01
20160907,27.46,46.2,57.13,238.41,103.39,17.2784,54.28,41.44,90.53,53.06
20160908,27.64,46.43,56.39,231.03,102.75,16.2625,53.5,41.08,94.08,52.72
20160909,26.3528,47.06,57.01,225.75,99.63,16.3258,49.74,38.7,90.34,50.82
20160912,26.47,47.41,56.57,228.71,98.66,16.3865,50.88,40.16,91.8,51.56
20160913,28.0611,47.39,57.33,223,94.3,16.2138,50.95,38.52,93.38,51.76
20160914,29.0817,45.59,57.83,228.74,92.38,16.3295,51.42,38.9,90.01,51.52
20160915,29.0655,47.82,58.09,232.91,91.56,17.2332,49.84,39.49,94.34,52.86
20160916,29.67,49.16,57.5,232.4,90.18,17.3147,49.19,39.25,91.11,51.62
20160919,29.21,47.31,57.79,231.26,89.58,17.578,49.64,39.13,91.47,51.62
20160920,29.6896,48.11,57.01,230.82,88.62,17.4025,49.5,40.16,92.93,51.6
20160921,29.1116,48.46,56.5,237.38,91.36,18.0241,50.62,39.23,91.47,52.73
20160922,29.263,49.5,56.61,235.86,94,17.499,51.29,40.9,93,52.83
20160923,29.3571,47.95,56.44,238.93,92.49,17.2326,50.19,39,91.55,52.3
20160926,28.65,47.2,55.8,235.58,92.84,17.2096,49.1,39.86,89.24,51.9
20160927,29.0668,48.02,57.09,238.1,89.27,17.8952,49.72,41,92.46,52.12
20160928,29.2863,49.42,55.72,229.12,97.38,17.3523,47.88,40.09,90.29,53.84
20160929,29.031,47.81,55.86,228.7,97.06,17.4199,46.95,40.8,91.86,52.7
20160930,28.3847,49.9,56.3,231.1,100.04,17.344,47.74,41.87,94.11,52.56
20161003,28.26,48.13,55.33,219,95.23,17.5634,47.5,41.07,90,53.61
20161004,28.35,49.31,55.21,218.55,95.5,16.8469,46.03,40.59,91.9,52.79
20161005,28.898,50.25,54.47,215.34,96.8,17.3224,46.84,41.18,94.36,53.29
20161006,29.8932,48.54,56,218.94,96.48,17.1116,47.58,40.98,92.39,53.81
20161007,28.937,49.03,54.07,212.66,97.6,17.4269,48.02,41.8,95.1,52.6
20161010,30.4155,48.8,55.18,217.55,106.12,17.0453,46.56,39.98,95.29,55.16
20161011,30.233,47.88,54.11,213.49,109.84,16.8007,46.68,39.21,94.75,51.03
20161012,29.555,49.29,55.24,221.51,109.32,16.9884,45.89,38.32,94.57,52.65
20161013,30.441,49.12,57.09,209.85,104.74,16.365,46.13,37.88,92.05,52.94
20161014,29.8869,49.13,56.51,209.33,105.4,16.7173,46.86,38.4,90.5,51.53
20161017,29.8892,47.68,54.27,217.17,101.88,16.5694,46.38,39.6,88.48,52.06
20161018,29.4802,49.77,57,217.6,102.43,16.3358,46.19,40.7,93.61,52.69
20161019,30.69,48.27,55.14,209.03,106.9,16.6067,47,40.65,93,51.54
20161020,29.704,49.39,53.64,214.2,104.7,16.9341,46.73,40.6,97.6,53.8
20161021,29.78,49.96,54.75,214.14,106.68,16.342,46.06,40.76,94.35,51.12
20161024,30.0616,49.16,53.28,205.65,104,16.804,47.11,40.98,93.72,52.78
20161025,30.0593,50.95,54.93,211.88,100.8,16.7641,47.3,41.43,95.33,51.89
20161026,28.9166,47.68,55.96,207.69,100.38,16.673,45.94,41,94.83,50.91
20161027,29.12,48.96,54,208.47,100.66,16.7208,46.36,41.15,99.43,49.74
20161028,29.68,47.4,55.27,214.19,96.69,16.8826,45.96,41.19,95.4,48.84
20161031,29.142,48.32,55.78,216.34,95.79,17.119,46.58,40.43,98.6,48.4
20161101,27.9785,46.97,54.83,213.38,94.63,16.7721,47.79,39.8,95.96,49.34
20161102,28.4078,48.77,53.2,220.57,92.29,16.8817,46.15,39.7,96.94,52.57
20161103,28.2076,49.04,53.21,220.28,97.18,17.02,46.62,40.79,97.4,49.18
20161104,27.53,48.82,53.87,223.57,95.92,16.8442,46.08,39.1,98.49,52.16
20161107,28.8523,48.32,55.03,227.61,94.62,17.55,47.37,41.48,96.5,52.08
20161108,28.65,49.5,56.9,231.77,95.1,17.454,48.16,40.6,97.28,52.69
20161109,29.07,48.2,57.11,222,100.65,17.4676,47.3,39.76,102.78,54
20161110,27.9154,49.99,54.1,222.77,100.7,17.5874,48.22,40.13,111.26,52.68
20161111,27.1464,48.18,55.4,224.1,100.16,17.8354,49.07,39.59,111.15,52.06
20161114,26.4937,45.5,56.06,220.45,95.25,17.9291,51.28,39.04,112.8,49.29
20161115,28.0373,47.43,56.97,215.52,96.66,17.8048,51.09,40.1,113.75,49.42
20161116,28.0846,46.48,57.07,220.45,99.18,17.7255,50.36,41.6,110.54,49.52
20161117,27.9101,47.3,55.19,219.84,102.24,18.0353,50.31,40.07,116,49.22
20161118,28.177,48.27,55.32,217.25,98.6,17.9442,49.23,41.07,114.77,50.64
20161121,28.581,49.38,56.73,215.05,100.85,17.3419,50.6,40.94,115.21,51
20161122,29.06,47.94,57.2,222.19,102.8,17.8356,51.24,42.06,112.64,51.83
20161123,28.5016,48.75,59.04,214.7,105.58,18.2226,50.05,41.21,111.51,50.35
20161125,28.2658,48.58,59.88,218.53,101.32,17.6164,50.52,41.3,113.75,51.23
20161128,29.0625,48.09,60.19,219.61,98.31,18.34,50.44,40.49,114.1,51.25
20161129,28.192,44.86,59.53,216.31,98.7,18.0625,50.78,41.41,109.36,52.58
20161130,28.79,44.58,57.28,223.16,109.06,17.9787,48.6,40.12,110.75,52.64
20161201,27.9915,43.89,59.49,220.22,112,18.1692,48.4,38.39,114.7,51.47
20161202,27.763,45.41,58.41,221.7,110.64,18.1622,48.48,38.98,115.6,50.7
20161205,28.0936,45.79,59.15,223.4,109.71,18.4666,48.7,40.14,115.8,50.41
20161206,27.6747,46.04,60.39,219.93,109.79,18.3382,50.84,39.66,114.53,52.29
20161207,28.8444,44.78,58.8,217.68,108.09,19.3901,51.8,41.2,117.23,51.33
20161208,28.86,44.51,58.67,220.41,108.17,19.1097,51.26,40.49,119.22,52.86
20161209,28.7308,46.72,61.92,223.38,111.33,18.7963,51.48,40.18,117.32,51.98
20161212,28.496,45.67,60.22,229.78,106.53,18.5567,50.93,38.84,114.68,51.74
20161213,29.5799,45.81,60.51,225,109.6,18.3168,52.4,39.48,119,51.4
20161214,30.0102,46.4,59.4,230.72,105.82,18.7435,52.16,40.35,119.3,52.66
20161215,30.339,45.91,61.69,232.32,104.88,18.2415,51.54,39.44,120.87,54.52
20161216,29.9947,46.46,61.49,237,104.14,18.4278,51.99,39.78,115.03,53.57
20161219,29.35,45.07,60.87,237.17,107.82,18.6524,50.03,39.36,117,54.6
20161220,29.4193,45.2,62.13,239.58,106.71,18.0446,51.8,39.66,121.66,53.1
20161221,30.079,46.05,60.64,229.61,102.96,18.3177,51.59,39.31,119.36,53.93
20161222,30.1274,46.06,62.24,233.71,107.85,18.1407,51.4,41.12,118.38,53.74
20161223,30.29,45.61,60.3,233.95,107.55,17.8842,50.66,41.1,122.63,54.39
20161227,30.733,45.73,62.78,239.94,104.35,18.2195,50.15,41.1,123.2,54.83
20161228,30.24,44.9,60.78,229.6,104.45,17.95,50.67,39.13,119.76,53.46
20161229,29.6688,44.46,63.49,235.31,104.16,17.62,50.4,39.06,121.2,55.26
20161230,29.207,45.32,63.11,236.7,102.26,17.5651,49.06,39.59,120.77,54.6
20170103,29.4049,46.22,62.49,231.37,106.42,17.7419,51.41,39.71,119.84,56.05
20170104,29.111,45.03,61.83,231.24,105.82,18.3953,51.57,40.45,121.26,54.47
20170105,30.3363,47.1,63.03,242.86,106.61,17.9487,50.32,40.32,122.62,56.31
20170106,30.5793,47.52,61.3,243.25,106.39,17.5164,50.47,40.24,122.63,54.4
20170109,31.2316,46.52,60.54,232.06,104.38,17.3581,49.29,41.03,118.3,55.19
20170110,30.7462,47.1,62.82,240.2,107.83,17.542,49.49,42.01,124.16,56.21
20170111,30.7486,47.01,61.11,229.62,107.22,17.7189,48.28,40.8,124.71,55.94
20170112,30.6441,48.53,62.09,237.37,104.15,17.1822,47.97,42.47,120.9,53.75
20170113,29.86,47.56,64.76,232,101.54,17.601,48,43.04,124.67,55.65
20170117,31,47.26,62.55,238.03,102.53,17.6829,48.71,42.71,117.78,55.64
20170118,30.7957,48.55,65.08,230.7,101.93,17.8955,49.67,41.88,120.13,55.5
20170119,30.971,48.46,64.62,233,105.3,17.6178,49.15,41.18,115.83,54.5
20170120,31,47.8,64.2,230.48,105.82,17.6041,47.72,42.85,123.14,54.64
20170123,30.71,47.06,65.72,235.08,105.86,17.617,48.38,42.19,118.1,55.45
20170124,30.497,47.33,64.5,235.89,106.78,17.4414,50.4,42.48,118.69,54.19
20170125,30.93,48.05,63.9,230.92,106.12,17.8287,50.1,43.12,122.58,56
20170126,31.597,46.1,63.61,226.12,108.7,17.7419,49.86,42.08,122.15,55.25
20170127,31.3474,49.04,63.59,232.58,106.72,17.161,48.93,46.03,126.08,55.68
20170130,30.528,47.7,63.38,232.88,103.8,17.26,47.6,47.05,122.56,54.28
20170131,30.9331,48.93,64.76,232.2,106.17,17.1003,48.15,45.97,121.52,55.18
20170201,33.6734,48.8,64.55,223.13,108.78,17.709,49.52,45.89,123.54,56.93
20170202,33.4999,49.17,63.44,235.85,109.38,17.4203,50.54,45.31,124.38,58.2
20170203,32.78,50.32,63.3,226.24,108.19,18.2184,49.76,44.86,123.29,57.66
20170206,33.4595,48.99,62.6,233.64,108.37,18.0501,50.46,44.93,123.42,57.78
20170207,32.9435,49.11,65.86,228.72,101.12,17.8613,49.02,45.83,121.76,57.05
20170208,33.84,50.15,66.6,228.54,103.3,18.2686,49.86,46.5,124.35,58.56
20170209,33.348,49.41,66.51,232.73,104.64,18.2728,50.19,46.12,123.58,58.46
20170210,34.27,51,66.25,234.82,110.01,18.7471,51.33,46.36,127.9,56.53
20170213,33.5497,50.45,65.16,235.32,107.1,18.2689,49.9,45.79,125.78,57.78
20170214,34.184,50.86,63.92,232.48,107.75,18.9595,50.5,45.31,129.9,55.42
20170215,35.1326,50.65,64.27,234.58,115.23,18.8996,50.6,46,133.51,55.79
20170216,34.0346,51.58,64.92,234.77,112.03,18.6845,50.2,46.13,129.17,52.84
20170217,34.54,51.28,59.02,233.7,112.88,18.3825,50.49,46.76,129.29,54.15
20170221,34.637,51.55,60.29,236.24,107.96,19.0516,49.72,47.28,129.19,54.23
20170222,35.588,50.92,60.6,232.6,106.43,19.1643,50.74,47.57,129.97,55.42
20170223,35.6771,50.61,59.42,235.48,104.17,18.8799,50.87,46.71,130.15,53.96
20170224,34.909,52.46,60.83,242.62,103.45,17.3357,50.24,45.1,131.45,54.65
20170227,34.6311,50.93,60.58,245.71,105.03,17.2396,50.1,46.66,131.25,56.37
20170228,35.0151,52.85,59.44,246,101.35,17.3965,51.03,44.8,129.13,53.31
20170301,36.0323,53.23,60.63,238.1,108.5,18.2215,52.05,45.22,133.46,56.48
20170302,35.66,51.92,62.03,234.15,106.74,17.236,49.63,45.81,129.3,53.66
20170303,35.737,52.27,61.34,234.47,107.9,17.7155,50.52,45.64,132.96,54.4
20170306,35.226,51.32,59.43,238.55,105.37,17.3945,49.91,46.64,132.54,54.57
20170307,35.65,52.14,60.08,242.8,105.38,17.2434,50.29,45.04,133.5,53.6
20170308,35.12,52.7,60.9,242.13,101.6,17.2555,51.11,45.9,130.53,54
20170309,35.23,53,59.57,230.49,103.75,17.53,50.3,46.98,129.1,55.65
20170310,35.956,54.4,61.76,227.38,105.77,17.1413,50.58,45.63,128.63,53.56
20170313,36.5,54.4,61.89,229.19,104.637,17.0526,49.97,47.9,130,56.18
20170314,36.4554,54.1,60.11,229.9,102.15,17.1119,51.28,45.96,126.59,55.03
20170315,35.28,52.23,60.77,239.42,104.02,17.8401,50.32,48,127.18,55.58
20170316,36.7116,52.23,60.19,238.64,108.43,17.4837,51.1,47.08,129.22,55.82
20170317,36.0934,53.93,61.4,235.6,109.09,17.5986,52.19,45.65,125.02,54
20170320,36.294,52.05,59,234,104.22,17.293,52.29,46.9,127.85,56.13
20170321,35.8,53,57.26,233.9,102.7,16.7514,52,46,120.5,55.76
20170322,36.284,52.23,59.57,246.6,105.63,17.4731,51.6,47.33,121.09,54.48
20170323,36.8,54.26,58.7,247.47,101.2,17.2414,52.02,45.24,122.28,56.1
20170324,35.47,54.11,57.55,240.52,100.84,17.3707,51.52,45.3,119.4,55.83
20170327,35.47,52.89,59.58,235.27,103.85,17.3343,51.9,47.33,121.2,54.9
20170328,37.43,53.64,59.81,242,101.41,18.0491,51.73,46.55,121.03,56.11
20170329,36.35,52.71,58.25,233,107.31,18.3583,52.42,45.63,119.36,55.36
20170330,36.5094,52.81,58.16,238.95,104.38,17.7574,51.3,46.32,124.78,55.84
20170331,35.964,52.5,58.48,238.93,104.022,17.9563,52.43,45.12,122.23,53.54
20170403,37.367,52.68,58.13,237.22,104.1,18.04,51.54,45,123.23,54.6
20170404,36.8887,53.2,59.41,236.54,107.51,18.5,52.95,45.56,123.52,55.01
20170405,37.397,53.85,57.81,236.35,103.99,18.6,50.86,46.28,120.21,55.17
20170406,37.354,54.14,56.99,240.7,107.73,18.8,52.1,46.17,119.65,53.31
20170407,36.961,54.97,56.58,243.4,108.69,18.96,51.2,45.23,124.85,54.36
20170410,36.7976,53.31,58.9,236.1,108.81,18.9,52.15,44.72,121.53,53.4
20170411,35.7423,53.08,57.87,243.61,109.05,18.47,53.53,46.52,120.95,55.42
20170412,36.51,55.25,58.21,239.68,109.78,18.31,51.8,45.83,119,54.23
20170413,36.3693,55.48,57.79,242.09,105.87,18.64,51.27,45.31,118.5,55
20170417,36.2277,54.34,56.91,245.23,106.14,18.26,52.5,44.96,119.73,54.8
20170418,36.6,54.75,57.79,245.36,106.73,18.21,51.7,45.9,118.71,54.01
20170419,35.41,54.78,59.62,241.91,103.18,18.47,52.48,44.74,118.77,56.25
20170420,35.65,53.31,58.3,242.98,100.7,18.42,52.91,46.39,119.51,54.72
20170421,36.59,53.76,58.46,241.36,101.49,18.53,53.57,46.11,120.25,55.65
20170424,37.03,55.28,60.58,244.65,104.12,18.67,53.74,44.91,125.63,55.77
20170425,37.6717,55.36,58.63,245.2,109.03,18.79,55.99,45.95,126.58,57.29
20170426,37.44,57.93,58,243.18,104.38,19.42,55,44.77,122,56.51
20170427,37.181,56.86,59.3,242.52,102.46,19.44,54.38,45.25,124.62,56.83
20170428,37.2855,57.21,58.98,255.56,102.68,19.37,54.4,45.55,124.03,56.22
20170501,37.779,56.47,59.68,256.86,101.16,18.97,54.99,45.71,124.4,56.61
20170502,37.974,57.76,57.34,255.91,100.9,19.2,55.13,47.3,121.25,58.78
20170503,38.009,56.12,58.05,250.5,102.92,19.25,54.14,45.74,123.4,55.91
20170504,38.0028,57.37,59.66,258.86,99.53,18.95,53.98,46.62,128.55,59.15
20170505,38.9,57.87,59.4,261.32,102.86,19.29,55.36,45.86,125.77,62.19
20170508,38.6792,56.7,59.12,256.26,105.41,19.05,53.79,46.16,128.89,60.26
20170509,38.6724,58.2,57.2,259.59,104.5,19.08,54.56,45.9,123.4,60.82
20170510,39.829,58.5,58.5,262.9,105.78,20,55.7,48.08,126.5,61.3
20170511,39.3874,57.33,58.7,251.34,104.24,19.75,55,47.52,123.16,60.24
20170512,40.436,56.64,58.58,263.07,104.8,19.16,54.39,46.67,126.13,60.78
20170515,40.636,58.6,57.65,259.28,104.42,19.26,54.27,48.34,123.75,63
20170516,38.9082,60.34,57.52,264.66,105.53,20.03,54.19,47.28,128.01,63.34
20170517,38.4635,57.5,59.67,262.58,106.03,19.4,51.05,47.59,118.29,61.51
20170518,38.92,58.6,58.15,261.48,104.19,19.52,50.8,47.63,118.97,61.4
20170519,39.249,59.19,57.66,260.42,104.98,18.53,51.76,47.68,118.93,62.08
20170522,39.0613,60.37,60.14,262.36,103.71,19.4,51.5,48.5,125.18,61.24
20170523,39.07,58.91,60.7,260.7,104.12,19.25,52.96,48.31,123.91,63.07
20170524,38.48,61.03,59.57,261.72,102.84,19.72,52.68,47.93,124.92,64.8
20170525,38.8124,59.46,58.93,263.6,101.3,19.65,52.22,49.06,126.79,63.88
20170526,39.9565,61.34,61.51,262.3,98.63,19.59,54.04,49.1,126.94,64.3
20170530,39.0166,60.29,58.31,262.75,96.08,19.12,54.33,48.2,123.8,63.77
20170531,38.91,61.06,59.22,265.14,95.15,19.32,52.23,49.9,123,62.85
20170601,39.377,61,59.57,262.49,94.61,17.59,52.23,49.92,123.64,65.65
20170602,39.1388,61.7,59.15,270.14,95.66,17.7,55.01,50.62,124.71,63.3
